# 微軟倉頡聯想詞詞表（多字詞），自官方 ChtChangjie.lex 解出
# columns: text <TAB> weight
# 44572 phrases
會意	10117460
會戰	9561100
會所	10673820
會晤	10609847
會期	10697635
會眾	9386422
會社	10439651
會章	9696590
會籍	10228164
會約	9140229
會考	10018780
會腳	10343069
會要	10276764
會見	10490993
會規	9480021
會計	10661554
會試	9807293
會話	10363654
會談	10742632
會議	10685844
會費	10582242
會通	10252950
會錢	10086315
會長	10753379
會集	9275719
會面	10522958
會頭	9942783
會餐	10147085
會館	10538330
會首	10421524
會齊	8719358
月事	10020878
月亮	10577238
月份	10623968
月俸	9885388
月光	10646050
月分	10687942
月刊	10667357
月初	10745813
月台	10552452
月圓	10377775
月報	10225180
月夜	9600008
月宮	10180182
月底	10763939
月形	9710711
月暈	9289840
月曆	10601052
月桂	10410604
月氏	9804309
月牙	10131581
月球	10267071
月琴	10471373
月盈	9043647
月眉	10727129
月票	10441748
月經	10499620
月考	10343069
月色	10078749
月薪	10707851
月蝕	10306258
月輪	8622776
月食	9464518
月餅	10526610
有事	10419066
有些	10743354
有利	10688616
有力	10532739
有助	10653236
有名	10470408
有如	10575617
有害	10382256
有年	9961385
有形	10154746
有待	10677050
有心	10615666
有志	10256180
有情	9540515
有意	10753734
有成	10322484
有所	10722048
有效	10732794
有時	10665260
有望	10126500
有毒	10301177
有為	9676005
有無	10640969
有理	9922198
有用	10232366
有病	9119644
有的	10711107
有益	10343069
有礙	10181737
有種	9835309
有空	9880307
有線	10517746
有罪	10362978
有趣	10561658
有錢	10547370
有關	10763939
有限	10699966
有餘	10279095
有點	10589262
朋友	10763939
朋輩	9676005
朋馳	10653236
朋黨	10343069
服下	9961385
服人	9540515
服侍	10154746
服刑	10677050
服務	10602608
服勤	10256180
服喪	8698774
服役	10628449
服從	10517746
服毒	10096876
服氣	10343069
服滿	9365838
服用	10653236
服膺	9880307
服藥	10382256
服裝	10699966
服輸	9676005
服食	10207579
服飾	10763939
朗朗	10343069
朗誦	10763939
朗讀	9922198
望到	9757084
望安	10763939
望族	10670341
望日	10635635
望月	10313444
望洋	10003277
望見	10598824
朝上	10291726
朝下	10173838
朝代	10501110
朝儀	10027407
朝前	10128840
朝向	10763939
朝夕	10656509
朝外	10080239
朝天	10572626
朝山	10448277
朝廷	10390406
朝拜	10420031
朝政	10215729
朝日	10549710
朝暉	9834046
朝會	10594708
朝服	9752967
朝朝	9413175
朝氣	10616015
朝聖	10525896
朝聘	9659368
朝覲	10359262
朝野	10636600
朝陽	10747303
朝霞	9238498
朝露	10254916
朝鮮	10730198
期中	10533518
期刊	10238724
期待	10659594
期收	9817853
期數	9643176
期日	10374214
期望	10696404
期末	10310240
期滿	10484917
期盼	10578515
期票	9953343
期約	10064046
期許	10432084
期貨	10620407
期間	10763939
期限	10731110
朦朧	10763939
木偶	10476565
木刻	10579226
木匠	10269059
木器	10655223
木塊	9988160
木屋	10722758
木屐	9355802
木屑	10333032
木工	10678580
木房	8934931
木料	10492337
木星	9665968
木本	10022866
木材	10753903
木板	10743698
木架	9449400
木柴	10352942
木柵	10689929
木桶	10055694
木桿	9245098
木條	10312448
木梯	10171701
木棉	10222329
木棍	10733318
木棒	10592571
木椿	10116464
木業	10630932
木槌	10086839
木樁	10460372
木炭	10390904
木然	9951349
木片	10551622
木版	9723840
木犀	9601995
木瓜	10701070
木石	10197542
木箱	10522702
木耳	10246143
木船	10605630
木蘭	10507710
木製	10643200
木訥	10565580
木質	10667014
木造	10712011
木鐸	9776672
木雕	10763939
木頭	10618413
木馬	10537334
木魚	10291141
未了	10384960
未亡	9582406
未來	10763939
未便	10343069
未免	10589262
未嘗	10495664
未央	10138767
未婚	10644499
未定	10617508
未幾	10074794
未必	10695128
未曾	10718942
未決	10424148
未滿	10670341
未知	10460958
未詳	9407730
未遂	10741857
末了	10536430
末代	10414585
末位	10478559
末尾	9501328
末席	9922198
末年	10682860
末座	10724752
末日	10168392
末梢	9080458
末流	9747522
末端	10763939
末節	10589262
末葉	10343069
末著	10057688
末路	10261990
本事	10450499
本人	10744030
本份	10212456
本位	10281268
本來	10723445
本俸	10106590
本分	10134837
本利	9978286
本務	9520605
本名	10482464
本國	10691198
本土	10680056
本地	10668706
本埠	9713966
本報	10763939
本子	9592122
本家	9902289
本島	10541748
本州	8925058
本市	10702138
本心	9766799
本性	10362346
本息	10512829
本意	10433862
本文	10582698
本旨	8678864
本末	9941476
本校	10012992
本案	10733824
本業	10633326
本源	10236270
本然	9235225
本省	10712885
本社	9860397
本票	10595756
本籍	10466692
本紀	9656096
本義	9439527
本能	10343069
本色	10302574
本著	10608540
本薪	9815400
本行	10259186
本該	9345928
本質	10657140
本身	10754066
本部	10645350
本鄉	10076966
本金	10416758
本錢	10569352
本領	10399157
本體	10187669
札幌	10343069
札記	10763939
朱子	10763939
朱學	10096876
朱熹	9676005
朱門	10517746
朴子	10343069
朵頤	10763939
朽壞	10763939
朽木	10343069
杉木	10517746
杉林	10096876
李子	10670341
李樹	10763939
李淵	10249470
李白	10424148
杏仁	10763939
杏壇	9582406
杏林	10670341
杏樹	10249470
杏眼	10424148
杏花	10559638
材料	10096876
材略	10517746
材質	10763939
村人	10589262
村口	9676005
村夫	9255134
村姑	10343069
村婦	10436667
村子	10096876
村民	10232366
村舍	9922198
村莊	10517746
村落	10653236
村里	10711107
村長	10763939
杜南	9728837
杜塞	10285198
杜威	10149708
杜撰	10395901
杜甫	10570578
杜絕	10763939
杜鵑	10706068
束帶	9975030
束成	10285198
束手	10642094
束緊	10489500
束縛	10763939
束腹	9728837
束裝	10570578
束髮	9307967
杠子	10763939
杭州	10763939
杯子	10763939
杯葛	9676005
東亞	10601782
東京	10763939
東來	8659587
東元	10508184
東勢	10744662
東北	10626073
東區	10682860
東南	10637863
東吳	10522471
東園	10168392
東坡	9636818
東宮	9747522
東家	10431222
東尼	10447414
東山	10614049
東岸	10379879
東廠	10142550
東引	10026544
東德	10671920
東方	10714547
東昇	10193178
東歐	10734788
東江	9326651
東河	10303882
東洋	10087313
東海	10576479
東渡	8238716
東港	10724752
東湖	10261990
東漢	9796122
東漸	9501328
東瀛	10478559
東石	10660778
東線	10323792
東華	10563420
東西	10693608
東進	10397480
東邊	10361753
東部	10704168
東都	9841120
東門	10649429
東面	9080458
東風	10216993
杳然	10343069
杵臼	10763939
松仁	10279095
松子	10207579
松山	10763939
松木	10453772
松林	10628449
松果	10032902
松枝	10126500
松柏	10665260
松樹	10589262
松江	10699966
松濤	10400940
松煙	9365838
松竹	10547370
松雞	8944968
松香	9612031
松鼠	10343069
板兒	10453772
板凳	10677050
板子	9961385
板斧	9540515
板本	9119644
板材	10575617
板橋	10763939
板球	10301177
板畫	9786708
板蕩	10207579
板起	10517746
板車	10628449
枇杷	10763939
枉死	10517746
枉法	9676005
枉然	10763939
枉費	10653236
枋寮	10343069
枋山	10763939
析出	10763939
枕木	10096876
枕藉	10343069
枕頭	9676005
林下	9728837
林內	10595364
林務	10570578
林區	10642094
林口	10763939
林園	10619179
林地	10745255
林場	10428730
林壑	9482644
林子	10517746
林彪	10149708
林木	10706068
林森	10685484
林業	10459874
林泉	9975030
林班	10544736
林產	10198308
林立	10725978
林肯	10395901
林蔭	10039004
林表	8640903
林邊	10489500
林野	9903514
林間	10361195
枚舉	10763939
果仁	10301177
果品	9961385
果園	10699966
果報	10343069
果子	10575617
果實	10677050
果嶺	10382256
果敢	10096876
果斷	10486601
果核	10154746
果樹	10653236
果汁	10628449
果決	10032902
果然	10763939
果物	9365838
果皮	10453772
果盤	10517746
果真	10722048
果糖	10256180
果肉	10419066
果腹	10207579
果膠	9540515
果菜	10743354
果蠅	9119644
果酒	9676005
果醬	9786708
枝子	9365838
枝幹	10628449
枝梗	9786708
枝條	10343069
枝椏	10453772
枝節	10763939
枝葉	10699966
枝頭	10547370
枯乾	9986172
枯井	10096876
枯坐	10653236
枯寂	9008941
枯木	10517746
枯枝	10271552
枯槁	10343069
枯樹	10566347
枯死	10729233
枯水	10692423
枯燥	10611344
枯瘦	9429812
枯竭	10464914
枯萎	10763939
枯葉	9850682
枯骨	10190474
枯黃	10407042
架上	10604635
架住	10048274
架勢	10715338
架子	10469145
架屋	10183764
架式	10662506
架構	10294468
架橋	9206534
架空	10540661
架設	10763939
架走	9873598
架起	10388066
架開	9627404
枷鎖	10763939
枸杞	10763939
柏木	9922198
柏林	10763939
柏樹	10343069
柏油	9501328
某事	10249470
某人	10670341
某年	10003277
某日	10763939
某月	9582406
某某	10424148
某甲	10559638
柑桔	10343069
柑橘	10763939
染上	10763939
染患	9627404
染成	10388066
染指	10540661
染整	10715338
染料	10604635
染有	10662506
染病	9873598
染缸	10294468
染色	10469145
染髮	10183764
柔和	10763939
柔媚	10168392
柔嫩	10057688
柔弱	10478559
柔性	10724752
柔情	10637863
柔滑	9080458
柔細	9747522
柔美	10589262
柔軟	10682860
柔道	10414585
柔順	10536430
柚子	10343069
柚木	10763939
查修	9728837
查價	10314822
查出	10735693
查到	10551300
查勘	10343069
查勤	10489500
查卷	8887096
查哨	10370059
查問	10395901
查報	10706068
查封	10510806
查尋	10254053
查對	10221224
查帳	10444502
查房	8466226
查抄	9307967
查明	10690696
查核	10658731
查案	10467418
查清	10023632
查照	9800354
查獲	10763939
查理	10570578
查看	10642094
查禁	10420688
查究	10068629
查緝	10749980
查考	10149708
查表	9647758
查覺	10531391
查訊	9864327
查訪	10624990
查詢	10674924
查證	10721061
查辦	10589262
查閱	10186518
查驗	10607388
柬國	10763939
柬請	10517746
柯達	10763939
柱子	10096876
柱狀	10517746
柱石	10763939
柳丁	10763939
柳州	10547370
柳枝	10207579
柳樹	10699966
柳營	10032902
柳絮	9365838
柳葉	10628449
柴扉	9786708
柴油	10763939
柴火	10453772
柴草	10207579
柵欄	10343069
柵門	10763939
柿子	10763939
栓子	10763939
栗子	10763939
校刊	10464914
校務	10611344
校友	10729233
校園	10763939
校址	10491904
校外	10711107
校官	9676005
校對	10542532
校工	10096876
校慶	10589262
校方	10746834
校旗	10271552
校服	9565302
校歌	9850682
校正	10566347
校準	9769603
校監	9922198
校編	8588070
校舍	10673146
校花	9008941
校規	10517746
校訂	9429812
校訓	10145476
校警	10308363
校譽	10375898
校車	10436667
校醫	9255134
校長	10632651
校門	10692423
校閱	10407042
校隊	10044043
校際	10232366
校風	10190474
栩栩	10517746
株連	10763939
核下	10379879
核准	10614049
核可	10563420
核子	10682860
核定	10763939
核實	10303882
核對	10589262
核彈	10414585
核心	10704168
核戰	9993715
核果	9080458
核桃	10057688
核減	9326651
核爆	9922198
核發	10724752
核示	10536430
核算	10637863
核能	10744662
核覆	8659587
核計	10447414
核辦	10478559
核酸	10115560
核銷	10168392
核電	10660778
核驗	9747522
根基	10692423
根底	9429812
根性	10407042
根據	10464914
根本	10763939
根柢	9986172
根毛	9676005
根治	10343069
根源	10729233
根由	9850682
根絕	10653236
根苗	9008941
根莖	10096876
根部	10271552
根除	10566347
格位	10547370
格外	10502373
格子	10665260
格局	10763939
格式	10699966
格律	8944968
格林	10279095
格格	10207579
格正	9786708
格殺	10343069
格物	10032902
格言	10589262
格調	10732794
格鬥	10453772
栽培	9676005
栽植	10653236
栽種	10763939
栽花	10343069
栽贓	10517746
桂冠	10763939
桂圓	10453772
桂林	9786708
桂樹	10207579
桂花	10628449
桃仁	9119644
桃園	10382256
桃子	10628449
桃李	10575617
桃樹	9786708
桃源	10677050
桃符	10096876
桃紅	10207579
桃色	9961385
桃花	10517746
桅杆	10343069
桅桿	10763939
框架	10343069
框框	10763939
案件	10149708
案例	10570578
案卷	10395901
案子	10489500
案情	10706068
案桌	10285198
案牘	9728837
案由	10642094
案發	10763939
案首	9307967
桉樹	10763939
桌子	10670341
桌巾	10249470
桌布	10003277
桌椅	10763939
桌球	9582406
桌腳	10424148
桌面	10559638
桎梏	10763939
桑梓	9922198
桑樹	10589262
桑田	10343069
桑葉	10763939
桓玄	10763939
桔梗	10763939
桶子	10343069
桶蓋	10763939
桿子	10763939
桿菌	10343069
梅子	10706068
梅山	10149708
梅林	10489500
梅毒	10570578
梅爾	10642094
梅紅	9975030
梅花	10763939
梅雨	10395901
梓官	10763939
梗塞	10096876
梗概	10763939
梗阻	10517746
條件	10763939
條例	10232366
條列	9922198
條子	10436667
條形	9676005
條文	10711107
條款	10589262
條理	10517746
條約	10653236
條紋	10343069
條規	10096876
梟雄	10763939
梢頭	10763939
梧州	10763939
梧棲	10343069
梨園	10628449
梨山	10763939
梨果	10207579
梨樹	10453772
梨花	9786708
梭哈	10763939
梭羅	10343069
梯子	10763939
梯形	10517746
梯架	10096876
梯次	9676005
梯狀	10343069
梯田	10653236
械彈	10343069
械鬥	10763939
梳妝	10653236
梳子	10343069
梳洗	9676005
梳理	10763939
梳頭	10096876
梵唱	10343069
梵谷	10763939
棄兒	10048274
棄婦	9206534
棄嬰	10715338
棄官	10183764
棄權	10763939
棄物	10662506
棄甲	10469145
棄絕	10388066
棄置	10294468
棉布	10646050
棉條	9464518
棉田	10131581
棉紗	10601052
棉紙	10727129
棉紡	10687942
棉絮	10377775
棉線	9885388
棉織	10306258
棉花	10763939
棉衣	9710711
棉被	10441748
棉襖	10499620
棉質	10552452
棋士	10570578
棋子	10642094
棋局	10489500
棋王	9975030
棋盤	10763939
棋社	10149708
棋聖	10285198
棋藝	10395901
棋賽	10706068
棍子	10763939
棍棒	10096876
棍球	10517746
棒壇	10570578
棒子	10489500
棒打	9975030
棒槌	10285198
棒球	10149708
棕櫚	10763939
棕色	10343069
棗子	10763939
棗泥	10343069
棘手	10763939
棚子	10763939
棚架	10343069
棟樑	10763939
棧道	10763939
森嚴	10763939
森林	10096876
棲息	10763939
棲所	10343069
棲身	9922198
棺木	10096876
棺材	10763939
棺槨	10517746
椅墊	10343069
椅套	10763939
椅子	9922198
椅背	10589262
植樹	10682860
植物	10763939
椰子	9922198
椰林	10589262
椿萱	10763939
楊朱	9922198
楊柳	10589262
楊桃	10763939
楊梅	9501328
楊樹	10478559
楊花	10168392
楓樹	10763939
楓港	10517746
楓葉	10096876
楔子	10763939
楚國	10003277
楚楚	9582406
楚王	10670341
楚辭	10249470
楞住	9922198
楞楞	10343069
楠梓	10763939
楬櫫	10763939
業主	10662506
業務	10763939
業已	10540661
業界	10715338
業經	10183764
業績	10604635
業者	10294468
業障	9206534
業餘	10388066
極了	10517746
極佳	10682860
極光	8834264
極其	10653236
極刑	10232366
極力	10763939
極品	9922198
極地	10343069
極好	10290236
極富	10589262
極少	10622091
極左	9501328
極度	10738098
極微	10168392
極早	9811495
極權	10391670
極為	10554556
極盡	10436667
極目	9676005
極端	10711107
極致	10015797
極限	10478559
極點	10096876
楷書	10763939
楷模	10096876
楷體	10517746
楹聯	10763939
概予	9676005
概念	10232366
概括	10653236
概況	10763939
概略	10589262
概稱	10096876
概算	10711107
概要	10517746
概觀	9922198
概論	10436667
概述	10343069
榆樹	10763939
榔頭	10763939
榕樹	10763939
榛莽	10763939
榜樣	10763939
榜眼	10628449
榜示	10207579
榜首	9786708
榨取	10763939
榨油	10517746
榨菜	10096876
榮任	9811495
榮典	9676005
榮寵	9255134
榮幸	10343069
榮枯	10478559
榮歸	10168392
榮民	10763939
榮獲	10711107
榮登	10517746
榮祿	10096876
榮總	10554556
榮耀	10622091
榮膺	10391670
榮華	10653236
榮譽	10738098
榮銜	10290236
榮顯	10589262
榴彈	10763939
榴槤	10517746
構圖	10559638
構思	10249470
構想	9582406
構成	10763939
構築	10424148
構造	10670341
構陷	10003277
槌球	10763939
槍口	10489500
槍彈	10642094
槍戰	10607388
槍手	10531391
槍托	8887096
槍把	9864327
槍擊	10735693
槍支	10395901
槍斃	10343069
槍枝	10706068
槍柄	10221224
槍案	10444502
槍桿	10068629
槍械	10763939
槍殺	10674924
槍決	10570578
槍法	9975030
槍炮	10285198
槍眼	9307967
槍身	9554160
槐樹	10763939
槓桿	10343069
槽車	10763939
樂事	10285198
樂利	10444502
樂善	10023632
樂器	10706068
樂園	10735693
樂團	10749980
樂土	10420688
樂壇	10531391
樂天	10690696
樂子	10221224
樂工	9800354
樂師	10254053
樂府	10149708
樂意	10624990
樂手	10489500
樂捐	10607388
樂於	10674924
樂曲	10658731
樂業	10570578
樂歌	9728837
樂理	9443457
樂章	10467418
樂群	10510806
樂聖	8466226
樂聲	10551300
樂育	10314822
樂觀	10763939
樂譜	10110520
樂趣	10721061
樂隊	10642094
樂音	10395901
樊籬	10763939
樓台	10547370
樓子	9786708
樓宇	10628449
樓房	10763939
樓板	10453772
樓梯	10032902
樓窗	10207579
樓閣	9365838
樓面	10699966
標價	10566347
標兵	9255134
標出	10271552
標售	10746834
標單	10343069
標尺	9676005
標幟	10308363
標明	10517746
標會	10190474
標本	10491904
標榜	10673146
標槍	9922198
標準	10763939
標界	9008941
標的	10653236
標示	10729233
標竿	10145476
標籤	10632651
標線	10375898
標緻	10542532
標致	10044043
標舉	10096876
標記	10464914
標誌	10711107
標語	10692423
標識	10407042
標購	10589262
標題	10611344
標高	10436667
標點	9565302
樞機	10589262
樞紐	9922198
樞軸	10343069
樟木	10343069
樟樹	10763939
樟腦	10589262
模仿	10547370
模倣	9365838
模具	10453772
模印	9612031
模型	10628449
模子	9922198
模式	10502373
模擬	10699966
模數	8944968
模板	10400940
模樣	10732794
模版	10207579
模範	10763939
模糊	10665260
模組	10343069
樣兒	9501328
樣品	10682860
樣子	10763939
樣式	10478559
樣張	10168392
樣本	10589262
樣板	10343069
樣貌	9922198
樸實	10096876
樸拙	10517746
樸素	10763939
樹人	10318282
樹叢	10265450
樹幹	10686320
樹影	9786708
樹德	10658074
樹心	9897412
樹敵	10143605
樹木	10763939
樹林	10564476
樹枝	10453772
樹根	10628449
樹梢	10072089
樹汁	9230348
樹洞	8809478
樹皮	9991010
樹神	10207579
樹立	10739152
樹脂	10713311
樹膠	9476541
樹苗	10492959
樹葉	10529770
樹蔭	10597304
樹薯	10411880
樺木	10343069
樺樹	10763939
橄欖	10763939
橋墩	10763939
橋孔	10559638
橋樑	9582406
橋牌	10670341
橋藝	10003277
橋身	10249470
橘子	9676005
橘樹	10343069
橘色	10763939
橙汁	10763939
橙皮	10343069
橙色	9922198
機件	10522471
機伶	9420249
機先	10343069
機具	10649429
機動	10704168
機員	10361753
機器	10714547
機型	10563420
機場	10724752
機宜	8659587
機密	10614049
機尾	9636818
機工	10323792
機師	9572844
機床	9922198
機心	9215948
機房	10447414
機敏	9326651
機智	10463186
機會	10693608
機械	10734788
機構	10763939
機槍	10283297
機油	10478559
機率	10682860
機票	10637863
機種	10626073
機組	10660778
機緣	10193178
機群	10142550
機翼	8905780
機能	10671920
機艙	10414585
機要	10601782
機警	10536430
機身	10261990
機車	10754377
機軸	8238716
機遇	10057688
機運	10239908
機長	10431222
機關	10744662
機電	10589262
機靈	10115560
機頭	9501328
機體	10087313
橡木	9786708
橡樹	10628449
橡皮	10453772
橡膠	10032902
橢圓	10343069
橫亙	10589262
橫切	10478559
橫向	10744662
橫寫	10536430
橫山	10763939
橫披	9501328
橫掃	10637863
橫斷	9747522
橫木	8659587
橫樑	10414585
橫死	10168392
橫流	10682860
橫渡	10303882
橫溢	9841120
橫濱	10216993
橫生	10704168
橫禍	9636818
橫笛	9326651
橫紋	10115560
橫行	10724752
橫豎	10057688
橫財	10563420
橫貫	10343069
橫越	10614049
橫躺	10508184
橫逆	9922198
橫陳	9993715
檀島	10517746
檀香	10763939
檄文	10763939
檔期	10763939
檔案	10096876
檜木	10763939
檢修	10447414
檢字	9636818
檢定	10508184
檢察	10660778
檢拾	9993715
檢收	9501328
檢查	10724752
檢核	10216993
檢測	10589262
檢疫	10478559
檢肅	10563420
檢舉	10682860
檢覆	10115560
檢視	10637863
檢討	10744662
檢閱	10414585
檢驗	10704168
檢點	10168392
檯子	10517746
檯燈	10763939
檯面	10096876
檳榔	10763939
檸檬	10763939
櫃台	10096876
櫃子	10517746
櫃檯	10763939
櫥櫃	10763939
櫥窗	10343069
櫻唇	10517746
櫻桃	10763939
櫻花	10096876
欄位	10589262
欄杆	9922198
欄架	10343069
欄柵	10763939
權位	10366883
權利	10763939
權力	10739152
權勢	10492959
權威	10713311
權宜	10658074
權杖	9786708
權柄	9991010
權為	10411880
權狀	10207579
權益	10564476
權能	10072089
權術	10143605
權衡	10529770
權要	9897412
權謀	9651218
權變	8809478
權貴	10318282
權限	10686320
欠佳	10706068
欠債	10570578
欠妥	10285198
欠安	9728837
欠款	10395901
欠當	9975030
欠稅	10642094
欠繳	10489500
欠缺	10763939
欠資	10149708
欠身	9307967
次女	10207579
次子	10382256
次年	10453772
次序	10517746
次數	10722048
次方	9540515
次日	10628449
次男	9786708
次第	10301177
次等	10096876
次級	10677050
次要	10575617
次貨	9119644
次長	10763939
欣喜	10570578
欣悅	9728837
欣慰	10763939
欣榮	10285198
欣欣	10706068
欣然	10642094
欣羨	9307967
欣賞	10149708
欣逢	9975030
欲望	10670341
欲求	9582406
欺人	9922198
欺侮	10589262
欺凌	10517746
欺壓	10711107
欺生	9676005
欺瞞	10436667
欺矇	9255134
欺罔	10096876
欺負	10653236
欺騙	10763939
欽佩	10628449
欽命	10453772
欽慕	9786708
欽羡	10207579
欽賜	10763939
款子	10003277
款式	10763939
款待	10559638
款曲	10249470
款款	10424148
款項	9582406
款額	10670341
歇下	10407042
歇工	9429812
歇息	10692423
歇手	10611344
歇業	9850682
歇腳	10517746
歉意	10763939
歉收	10096876
歉疚	10517746
歌兒	9739978
歌劇	10550575
歌唱	10763939
歌喉	10320153
歌壇	10639590
歌女	10025359
歌廳	10271552
歌手	10717210
歌星	10666581
歌曲	10741024
歌本	8762748
歌王	10446230
歌聲	10581720
歌舞	10611344
歌行	9604488
歌詞	10483040
歌詠	9944280
歌謠	10517746
歌集	9429812
歌頌	10365151
歎息	10343069
歐亞	10536430
歐人	10168392
歐俄	9501328
歐化	10057688
歐式	10589262
歐洲	10763939
歐美	10724752
歐陸	10478559
歐陽	10682860
歐風	9747522
歡呼	10573490
歡唱	10634260
歡喜	10715338
歡娛	10048274
歡宴	10241636
歡度	10689496
歡心	10540661
歡快	8785663
歡悅	9967196
歡愉	10604635
歡樂	10740125
歡欣	10505956
歡笑	10469145
歡聚	10388066
歡迎	10763939
歡送	10662506
歡顏	9206534
歡騰	10119791
歡鬧	9452727
止住	10662506
止咳	10469145
止境	9206534
止息	10388066
止於	10294468
止步	10048274
止水	10540661
止渴	9873598
止痛	10715338
止血	10183764
正事	9887492
正交	9676005
正人	9922198
正位	9986172
正值	10673146
正則	10343069
正北	10044043
正午	10375898
正南	10407042
正反	10632651
正取	9811495
正史	9144431
正名	10566347
正在	10763939
正大	10504962
正好	10682860
正宗	10589262
正巧	10600404
正常	10755447
正式	10701837
正德	10436667
正心	10271552
正數	9850682
正文	10478559
正方	10211781
正是	10738098
正月	10325964
正本	10577912
正東	10121662
正業	10252275
正步	9348733
正殿	10391670
正比	10232366
正氣	10190474
正派	10517746
正牌	10071034
正犯	10096876
正當	10711107
正直	10542532
正確	10746834
正統	10554556
正經	10308363
正義	10692423
正色	10015797
正西	9724606
正規	10622091
正視	10663272
正言	10145476
正負	9769603
正路	10720238
正身	9008941
正軌	10611344
正途	10491904
正道	10530266
正門	10450954
正隆	10643031
正面	10729233
正音	9255134
正點	9501328
此外	10763939
此後	10589262
步伐	10453772
步兵	10207579
步子	9365838
步履	9786708
步槍	10547370
步行	10343069
步調	10628449
步道	10699966
步驟	10763939
武人	9532472
武俠	10620407
武力	10763939
武功	10509704
武后	10157645
武器	10640316
武場	10064046
武士	10731110
武夫	10343069
武威	10199536
武學	10403838
武宗	10112647
武官	10484917
武將	10011214
武帝	10275534
武師	9736774
武戲	10310240
武打	10578515
武斷	10432084
武旦	8976112
武昌	10659594
武林	10599822
武漢	10714005
武生	10459075
武界	9889370
武藝	9953343
武行	10556433
武術	10696404
武裝	10747746
武陵	10678278
歧出	10096876
歧異	10653236
歧見	9676005
歧視	10763939
歧路	10343069
歧途	10517746
歪斜	10207579
歪曲	10763939
歪風	9786708
歲入	10763939
歲出	10692423
歲數	10271552
歲暮	10517746
歲月	9850682
歲末	10611344
歲次	10096876
歲計	10407042
歲首	9429812
歷久	9944280
歷代	10407042
歷任	10611344
歷來	10550575
歷劫	10160849
歷史	10763939
歷屆	10581720
歷年	10692423
歷時	10639590
歷次	10517746
歷歷	10271552
歷盡	10025359
歷程	10666581
歷經	10741024
歷練	10446230
歷險	10218720
歸于	8847048
歸人	10470758
歸仁	10666019
歸位	10109659
歸併	10380639
歸依	10245149
歸入	10681012
歸到	8426177
歸功	10618682
歸化	9688788
歸向	9607710
歸咎	10567340
歸國	10709932
歸宗	10355852
歸宿	10584940
歸寧	10404453
歸屬	10763939
歸心	10303020
歸於	10695644
歸期	10449450
歸根	10181175
歸案	10737536
歸檔	10146469
歸正	9824278
歸真	9403408
歸程	9882150
歸納	10723890
歸結	10330010
歸罪	9983582
歸老	9093241
歸西	10070472
歸諸	10427368
歸途	10274774
歸還	10750881
歸鄉	10530529
歸隊	10634874
歸隱	9514111
歸順	9934982
歸類	10602046
歹命	10517746
歹徒	10096876
歹路	10763939
死亡	10763939
死光	10285198
死刑	10741448
死前	10555206
死去	10600203
死命	10489500
死因	10729882
死地	10655440
死守	10435088
死寂	10149708
死屍	10628449
死巷	10453772
死心	10681282
死掉	10570578
死敵	10179332
死期	9975030
死板	10014218
死水	10539434
死活	10585571
死相	10354010
死硬	9307967
死神	10309012
死等	9593347
死結	10375316
死纏	9839540
死罪	10523241
死者	10752798
死角	10718092
死訊	10260411
死路	10118563
死難	10642094
死鬼	9664864
死黨	10471898
殉國	10207579
殉情	10628449
殉教	10453772
殉職	10032902
殉葬	10763939
殉身	10343069
殉道	10699966
殉難	10547370
殊功	10249470
殊勝	10424148
殊榮	9582406
殊異	10559638
殖民	10763939
殖產	10207579
殘兵	8698774
殘存	10453772
殘害	10575617
殘局	10547370
殘屑	9676005
殘年	9119644
殘廢	10628449
殘弱	9786708
殘忍	10722048
殘暴	10699966
殘殺	10343069
殘渣	10486601
殘生	10096876
殘留	10743354
殘疾	10517746
殘破	10677050
殘缺	10382256
殘羹	9365838
殘虐	10207579
殘跡	10032902
殘酷	10763939
殘陽	9880307
殘障	10602608
殘餘	10653236
殘骸	10419066
殞命	10763939
殞滅	10343069
殞石	10589262
殞落	9922198
殭屍	10763939
殯儀	10096876
殯葬	10517746
殲敵	10589262
殲滅	9922198
段式	10343069
段落	10763939
殷切	10032902
殷勤	10547370
殷商	10343069
殷實	10628449
殷望	10453772
殷朝	9365838
殷紅	9786708
殷鑑	10763939
殷鑒	10207579
殺伐	9693110
殺低	10728212
殺傷	10670341
殺價	10606367
殺光	9786708
殺害	10628449
殺戒	10113980
殺戮	10534851
殺手	10649756
殺掉	10509009
殺敵	9939304
殺機	10482018
殺死	10709528
殺氣	10162581
殺生	10288658
殺菌	10453772
殺身	10424148
殺青	10559638
殺頭	10393003
殼子	10763939
殿下	10207579
殿堂	9786708
殿宇	10453772
殿後	10628449
殿軍	10763939
毀傷	9676005
毀壞	10711107
毀害	9255134
毀容	10343069
毀掉	10589262
毀損	10232366
毀棄	9922198
毀滅	10763939
毀謗	10517746
毀譽	10096876
毅力	10763939
毅然	10343069
毆傷	10763939
毆打	10096876
毆辱	10517746
毋寧	10343069
毋庸	10763939
母后	9892574
母國	10096876
母女	10734314
母子	10763939
母性	10313444
母愛	10371315
母教	9757084
母校	10703170
母機	9582406
母法	10598824
母狗	10424148
母系	10670341
母羊	10177954
母舅	8915342
母親	10517746
母雞	10559638
母體	10249470
母鴨	10635635
每季	10249470
每晚	10424148
每月	9582406
每每	10670341
每隔	10763939
毒劑	10096876
毒品	10517746
毒婦	8915342
毒害	10763939
